id,name,description,brand,category,subscription_category,age_range,retail_price,rental_price,available_quantity,total_quantity,image_url,sku,created_at
f5fad9d9-e050-409e-bf18-b38bcdfae8ee,Touch and Feel Wild Animals Book,"Touch and Feel Wild Animals Book: This toy is designed to engage and develop essential skills in kids. At Toyflix , we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Touch and Feel Wild Animals Book now and give your child a fun and educational playtime. Touch and Feel Wild Animals Book is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Touch and Feel Wild Animals Book is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Touch and Feel Wild Animals Book is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Touch and Feel Wild Animals Book is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,books,books,"[""1-2 years"",""6m-2 years""]",500,125,5,8,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/touch-and-feel-wild-animals-book/primary.jpg,,2025-06-18T03:27:04.713671+00:00
3d2e4c0c-9903-4a18-989d-5dd8d10b864e,Touch n Feel Animals Board Book,Let the child explore the world of animals by touching & feeling their skins.,,books,books,"[""1-2 years""]",300,75,0,8,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217193295-Touch_n_Feel_Animals_Board_Book.jpg,,2025-06-18T03:26:33.587718+00:00
0efe7c50-f48a-4209-9245-229ca524c929,Tummy Time - Touch and Feel Book,"Tummy Time - Touch and Feel Book: This toy is designed to engage and develop essential skills in kids. At Toyflix , we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Tummy Time - Touch and Feel Book now and give your child a fun and educational playtime. Tummy Time - Touch and Feel Book is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Tummy Time - Touch and Feel Book is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Tummy Time - Touch and Feel Book is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Tummy Time - Touch and Feel Book is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,books,books,"[""1-2 years""]",450,112,0,5,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217228396-Tummy_Time___Touch_and_Feel_Book.webp,,2025-06-18T03:27:08.602841+00:00
9377527d-bdce-4a1a-8ae9-82a615948b62,Usborne 10 More Ten-Minute Stories  Book,"These ten wonderful stories whisk you to magical worlds where gingerbread men come to life, dragons lurk in caves, and giants live at the top of beanstalks. Each adventure is delightfully illustrated and the perfect length for snuggling up and enjoying at bedtime.",,books,books,"[""6-8 years""]",700,175,2,8,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217202060-Usborne_10_More_Ten_Minute_Stories__Book.jpg,,2025-06-18T03:26:42.371229+00:00
fcd81c70-b193-4aa1-be10-be7a82747e9e,Usborne Illustrated Traditional Stories Book,"A beautifully illustrated collection of 17 stories of excitement, magic and adventure from all around the world.",,books,books,"[""4-6 years"",""6-8 years""]",500,125,7,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217204614-Usborne_Illustrated_Traditional_Stories_Book.jpg,,2025-06-18T03:26:44.942029+00:00
920aaf80-1619-443d-a6b5-bf21ad698c14,Vehicles - Touch and Feel book,"The award-winning, best-selling baby touch series is back with a sleek and playful design. Babies and toddlers will love this interactive touch-and-feel tab book from ladybird's best-selling baby touch series. Use the vehicle-shaped tabs to turn the pages and find and name the different bright vehicles with your baby, from cars and trains to helicopters and diggers. There are big, stimulating touch-and-feel areas to stroke and talk about on every page - which wheel feels bumpy? Which window feels shiny? A perfect first-word book for all young baby and toddler fans of 'things that go'.",,books,books,"[""1-2 years""]",400,100,0,0,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217213481-Vehicles___Touch_and_Feel_book.jpg,,2025-06-18T03:26:53.801771+00:00
fa9b82be-4d9f-470e-85b4-a14da81ca599,butterfly spin a gear sorter game,"1. Arrange the six geometric, colored shapes with gears on the flexible base to configure a variety of chain-reaction layouts: a row, a snake, a triangle, a square, or a circle. 2. Show your toddler how to maneuver the large, easy-to-grasp shapes, and then spin the gears – supporting their fine-motor development. 3. Each gear can be fitted only with the matching shape, strengthening your child’s understanding of different shapes and sorting skills. 4. The pieces are specially designed for little hands to grasp and easily fit on the base. 5. Regardless of the base layout, the gears will always spin, much to your toddler's delight, and enabling frustration-free playing and learning. 6. Encourage color and shape recognition by identifying them as you play together.",,developmental_toys,developmental_toys,"[""1-2 years""]",380,95,3,3,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217239424-butterfly_spin_a_gear_sorter_game.png,,2025-06-18T03:27:19.856862+00:00
e363bccf-013f-42c7-829f-147304ba7603,Clippo Starter,"Clippo Starter: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Clippo Starter now and give your child a fun and educational playtime. Clippo Starter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Clippo Starter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Clippo Starter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Clippo Starter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""2-3 years"",""3-4 years""]",575,143,9,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217177195-Clippo_Starter.jpg,2TF024,2025-06-18T03:26:17.425844+00:00
e0867d66-86c4-48ac-bac4-8f4c2fc173de,Funskool Fire Truck Fun Dough,"Funskool Fire Truck Fun Dough: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Funskool Fire Truck Fun Dough now and give your child a fun and educational playtime. Funskool Fire Truck Fun Dough is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Funskool Fire Truck Fun Dough is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Funskool Fire Truck Fun Dough is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Funskool Fire Truck Fun Dough is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""3-4 years""]",649,162,7,8,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217164014-Funskool_Fire_Truck_Fun_Dough.jpg,3TF013,2025-06-18T03:26:04.243845+00:00
eecb3a03-7517-4060-a02e-e2af2f2a32fc,Funskool Four Steps,"Funskool Four Steps: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Funskool Four Steps now and give your child a fun and educational playtime. Funskool Four Steps is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Funskool Four Steps is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Funskool Four Steps is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Funskool Four Steps is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""6-8 years""]",399,99,10,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/funskool-four-steps/primary.jpg,5TF021,2025-06-18T03:25:49.899451+00:00
d6e16000-253a-45e1-9792-9de4d524c093,Gelmag Magnatiles with Wheels (Copy),"open ended STEM / STEAM Magnetic Toy is designed in such a way that can keep your little ones engaged for long hours The creativity has no limits and it can develop their spatial and cognitive ability sharpening their minds So many innovative designs can be formed. It is never boring and kids can widen their imagination and possibilities   Creative Thinking, Brain Development, Innovative Play, Team Building, Parent& Child Coordination",,developmental_toys,developmental_toys,"[""4-6 years"",""3-4 years""]",4999,1249,9,15,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217218263-Gelmag_Magnatiles_with_Wheels__Copy_.jpg,5TF04-1,2025-06-18T03:26:58.480488+00:00
e7432038-24e3-4da4-8489-d111221789d8,Giggles Stack a Car,"Giggles Stack a Car: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Giggles Stack a Car now and give your child a fun and educational playtime. Giggles Stack a Car is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Giggles Stack a Car is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Giggles Stack a Car is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Giggles Stack a Car is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""1-2 years""]",499,124,7,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217134635-Giggles_Stack_a_Car.jpg,1TF027,2025-06-18T03:25:34.86302+00:00
ff30308a-e877-4b70-b43f-af35affbef45,HAPE Flexisticks,"HAPE Flexisticks: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Flexisticks now and give your child a fun and educational playtime. HAPE Flexisticks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Flexisticks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Flexisticks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Flexisticks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""4-6 years"",""6-8 years""]",2500,625,8,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/hape-flexisticks/primary.jpg,4TF012,2025-06-18T03:25:56.196174+00:00
f48cdd82-7c9c-4acf-ad8d-c84f314e2ab1,HAPE Geometric Rattle Trio,"HAPE Geometric Rattle Trio: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Geometric Rattle Trio now and give your child a fun and educational playtime. HAPE Geometric Rattle Trio is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Geometric Rattle Trio is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Geometric Rattle Trio is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Geometric Rattle Trio is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""1-2 years""]",1600,400,9,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217142318-HAPE_Geometric_Rattle_Trio.jpg,1TF023,2025-06-18T03:25:42.531862+00:00
fcb14502-88ed-4b27-97dc-bdd6bc4cad20,Match Candy Crush,"Match Candy Crush: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Match Candy Crush now and give your child a fun and educational playtime. Match Candy Crush is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Match Candy Crush is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Match Candy Crush is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Match Candy Crush is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""4-6 years""]",1299,324,5,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217160264-Match_Candy_Crush.jpg,4TF026,2025-06-18T03:26:00.48259+00:00
deea4a3b-0dec-4614-b287-0d6154f0ebce,Play Shifu build & Solve STEM Puzzles with Plugo Link,"Play Shifu build & Solve STEM Puzzles with Plugo Link: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Play Shifu build & Solve STEM Puzzles with Plugo Link now and give your child a fun and educational playtime. Play Shifu build & Solve STEM Puzzles with Plugo Link is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Play Shifu build & Solve STEM Puzzles with Plugo Link is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Play Shifu build & Solve STEM Puzzles with Plugo Link is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Pls note  device is not included in this toy.",,developmental_toys,developmental_toys,"[""4-6 years"",""6-8 years""]",2249,562,11,14,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/play-shifu-build-amp-solve-stem-puzzles-with-plugo-link/primary.jpg,5TF013,2025-06-18T03:25:48.512743+00:00
f7833b40-a513-4456-9e85-1572b2514f76,Walkie Talkie,"Walkie Talkie: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Walkie Talkie now and give your child a fun and educational playtime. Walkie Talkie is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Walkie Talkie is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Walkie Talkie is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Walkie Talkie is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""3-4 years"",""4-6 years""]",4999,1249,5,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/walkie-talkie/primary.jpg,3TF016,2025-06-18T03:26:04.899258+00:00
f578a954-ce03-4298-a55d-ca04ccb60afc,Wooden DIY Mechanix building Blocks,"Wooden DIY Mechanix building Blocks: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Wooden DIY Mechanix building Blocks now and give your child a fun and educational playtime. Wooden DIY Mechanix building Blocks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Wooden DIY Mechanix building Blocks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Wooden DIY Mechanix building Blocks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Wooden DIY Mechanix building Blocks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,developmental_toys,developmental_toys,"[""2-3 years2-3 years"",""3-4 years"",""4-6 years.""]",1200,300,3,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/wooden-diy-mechanix-building-blocks/primary.jpg,2TF034,2025-06-18T03:26:19.66617+00:00
ac309f46-0cd4-458b-bc1d-ef8c2b54d886,Baybee ATV Monstro - Black/Blue/Yellow,"Baybee ATV Monstro - Black/Blue/Yellow: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee ATV Monstro - Black/Blue/Yellow now and give your child a fun and educational playtime. Baybee ATV Monstro - Black/Blue/Yellow is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee ATV Monstro - Black/Blue/Yellow is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee ATV Monstro - Black/Blue/Yellow is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee ATV Monstro - Black/Blue/Yellow is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,ride_on_toys,ride_on_toys,"[""Ride on no age""]",8000,0,3,3,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217214747-Baybee_ATV_Monstro___Black_Blue_Yellow.jpg,,2025-06-18T03:26:55.082161+00:00
